Source;Target;Tie_type;Weight
JBrandenburgFDP;starkwatzinger;strong;1
JBrandenburgFDP;th_sattelberger;strong;2
JM_Luczak;HBraun;weak;1
JM_Luczak;PaulZiemiak;strong;5
JM_Luczak;TKuban96;strong;1
JM_Luczak;Thomas_Bareiss;strong;1
JM_Luczak;hahnflo;strong;2
JM_Luczak;jensspahn;strong;1
JN_Gesenhues;ABaerbockArchiv;weak;4
JN_Gesenhues;ChrisKuehn_mdb;strong;2
JN_Gesenhues;DJanecek;weak;1
JN_Gesenhues;GoeringEckardt;strong;1
JN_Gesenhues;JN_Gesenhues;same person;2
JN_Gesenhues;JTrittin;strong;1
JN_Gesenhues;KaiGehring;strong;2
JN_Gesenhues;KathrinAnna;strong;1
JN_Gesenhues;LamyaKaddor;strong;1
JN_Gesenhues;MariaKlSchmeink;strong;1
JN_Gesenhues;MiKellner;strong;1
JN_Gesenhues;Oliver_Krischer;strong;10
JN_Gesenhues;SteffiLemke;weak;5
JN_Gesenhues;borismijatovic;strong;1
JN_Gesenhues;fbanaszak;strong;8
JN_Gesenhues;jamila_anna;strong;2
JN_Gesenhues;julia_verlinden;strong;1
JN_Gesenhues;katdro;strong;1
JN_Gesenhues;linda_lobster;strong;1
JN_Gesenhues;lisapaus;strong;1
JN_Gesenhues;max_lucks;strong;1
JN_Gesenhues;robinwagener;strong;2
JTrittin;ABaerbockArchiv;strong;5
JTrittin;BriHasselmann;strong;2
JTrittin;JTrittin;same person;2
JTrittin;Karl_Lauterbach;strong;1
JTrittin;MiKellner;strong;4
JTrittin;Oliver_Krischer;strong;9
JTrittin;Ricarda_Lang;strong;2
JTrittin;agnieszka_mdb;strong;3
JTrittin;filizgreen;strong;1
JTrittin;katdro;strong;2
JTrittin;nouripour;strong;2
JTrittin;sven_kindler;strong;3
JTrittin;tobiaslindner;strong;1
J_Pahlke;ABaerbockArchiv;weak;1
J_Pahlke;filizgreen;strong;2
J_Pahlke;jamila_anna;strong;1
J_Pahlke;julia_verlinden;strong;1
J_Pahlke;max_lucks;strong;1
J_Pahlke;sven_kindler;strong;1
JanUlrichDieren;SebRoloff;strong;1
Jan_Nolte_AfD;DirkSpaniel;strong;1
Jan_Nolte_AfD;Leif_Erik_Holm;strong;1
Jan_Nolte_AfD;Tino_Chrupalla;strong;1
Janine_Wissler;CarenLay;strong;2
Janine_Wissler;GregorGysi;strong;1
Janine_Wissler;Janine_Wissler;same person;3
Janine_Wissler;LINKEPELLI;strong;1
Janine_Wissler;MartinaRenner;strong;1
Janine_Wissler;SusanneHennig;strong;1
Janine_Wissler;anked;weak;1
Janine_Wissler;katjakipping;strong;1
JasminaHostert;Bundeskanzler;weak;1
JasminaHostert;HeikoMaas;strong;3
JasminaHostert;KarambaDiaby;strong;1
JasminaHostert;KerstinGriese;weak;1
JasminaHostert;hubertus_heil;strong;3
JasminaHostert;larsklingbeil;strong;1
JensZSPD;Achim_P;strong;1
JensZSPD;Bundeskanzler;no tie;5
JensZSPD;CPetryMdB;weak;1
JensZSPD;Doro_Martin;strong;1
JensZSPD;FalkoMohrs;strong;1
JensZSPD;HeikoMaas;strong;2
JensZSPD;KuehniKev;strong;1
JensZSPD;MetinHakverdi;strong;1
JensZSPD;NielsAnnen;weak;3
JensZSPD;OlafScholz;strong;6
JensZSPD;ThomasHitschler;strong;4
JensZSPD;Timon_Gremmels;strong;2
JensZSPD;dieschmidt;strong;1
JensZSPD;hubertus_heil;strong;2
JensZSPD;larsklingbeil;strong;10
JensZSPD;schneidercar;strong;1
JensZSPD;verenahubertz;strong;1
JoSteiniger;ArminLaschet;weak;1
JoSteiniger;ChristianHaase6;strong;3
JoSteiniger;DerLenzMdB;strong;2
JoSteiniger;DoroBaer;strong;1
JoSteiniger;JM_Luczak;strong;1
JoSteiniger;JoSteiniger;same person;1
JoSteiniger;JuliaKloeckner;strong;5
JoSteiniger;KLeikert;strong;2
JoSteiniger;Kai_Whittaker;strong;1
JoSteiniger;KonstantinKuhle;strong;1
JoSteiniger;Lambsdorff;no tie;1
JoSteiniger;MGrosseBroemer;strong;1
JoSteiniger;MarcusFaber;no tie;3
JoSteiniger;MatthiasHauer;strong;7
JoSteiniger;MiRo_SPD;weak;1
JoSteiniger;PaulZiemiak;strong;3
JoSteiniger;SilberhornMdB;weak;1
JoSteiniger;TKuban96;weak;2
JoSteiniger;Thomas_Bareiss;strong;3
JoSteiniger;hahnflo;strong;3
JoSteiniger;isacademartori;weak;1
JoSteiniger;jensspahn;strong;1
JoSteiniger;johannesvogel;weak;1
JoSteiniger;olavgutting;strong;2
JoSteiniger;smuellermdb;strong;1
JoSteiniger;tj_tweets;strong;2
JoSteiniger;wanderwitz;strong;1
JoWadephul;AWidmannMauz;weak;1
JoWadephul;JoWadephul;same person;1
JoWadephul;KLeikert;strong;1
JoWadephul;MarcusFaber;no tie;1
JoWadephul;RKiesewetter;strong;1
JoWadephul;SerapGueler;strong;1
JoWadephul;Thomas_Bareiss;strong;1
JoWadephul;VolkerUllrich;strong;1
JoWadephul;hahnflo;strong;1
JoWadephul;jensspahn;weak;1
JoWadephul;juergenhardt;strong;3
JoachimWundrak;Tino_Chrupalla;weak;1
JoanaCotar;Beatrix_vStorch;strong;1
JoanaCotar;GtzFrmming;strong;1
JoanaCotar;Leif_Erik_Holm;strong;1
Jochen_Haug;Leif_Erik_Holm;not available;4
Jochen_Haug;Marc_Jongen;not available;1
Jochen_Haug;RogerBeckamp;not available;4
JoernKoenigAfD;Beatrix_vStorch;not available;4
JoernKoenigAfD;EnricoKomning;not available;1
JoernKoenigAfD;Leif_Erik_Holm;not available;2
Johann_Saathoff;CPetryMdB;strong;2
Johann_Saathoff;NilsSchmid;strong;1
Johann_Saathoff;Timon_Gremmels;strong;2
Johann_Saathoff;jschraps;strong;1
Johann_Saathoff;julia_verlinden;strong;2
Johann_Saathoff;oezdemir_spd;strong;1
Johann_Saathoff;stonie_kiel;strong;1
JudithSkudelny;EUTheurer;strong;1
JudithSkudelny;SteffenBilger;no tie;1
JudithSkudelny;cad59;weak;1
JudithSkudelny;fdp_hessel;strong;1
JudithSkudelny;florian_toncar;strong;1
JudithSkudelny;michael_g_link;weak;1
JudithSkudelny;torstenherbst;strong;1
JuergenBraunAfD;Beatrix_vStorch;strong;1
JuergenBraunAfD;Dr_Rainer_Kraft;strong;1
JuergenBraunAfD;GtzFrmming;strong;2
JuergenBraunAfD;Jan_Nolte_AfD;strong;1
JuergenBraunAfD;JuergenBraunAfD;same person;27
JuliaKloeckner;ArminLaschet;strong;2
JuliaKloeckner;Erwin_Rueddel;strong;2
JuliaKloeckner;JM_Luczak;strong;1
JuliaKloeckner;JoSteiniger;strong;5
JuliaKloeckner;MGrosseBroemer;strong;3
JuliaKloeckner;MarcusFaber;weak;1
JuliaKloeckner;MarioCzaja;strong;1
JuliaKloeckner;MatthiasHauer;strong;1
JuliaKloeckner;PaulZiemiak;strong;9
JuliaKloeckner;Pschnieder;strong;2
JuliaKloeckner;groehe;strong;1
JuliaKloeckner;hahnflo;weak;1
JuliaKloeckner;jensspahn;strong;1
JuliaKloeckner;smuellermdb;strong;1
JuliaKloeckner;tj_tweets;strong;2
JurgenLenders;Wissing;weak;1
JurgenLenders;krusehamburg;weak;1
KLeikert;HBraun;strong;2
KLeikert;KLeikert;same person;1
KLeikert;KonstantinKuhle;weak;1
KLeikert;MAStrackZi;weak;1
KLeikert;MarcHenrichmann;strong;1
KLeikert;PaulZiemiak;strong;6
KLeikert;jensspahn;strong;5
KLeikert;rbrinkhaus;strong;1
K_SA;ABaerbockArchiv;strong;2
K_SA;BriHasselmann;strong;5
K_SA;GoeringEckardt;strong;4
K_SA;IreneMihalic;strong;2
K_SA;JTrittin;strong;1
K_SA;K_SA;same person;2
K_SA;KaiGehring;strong;1
K_SA;ManuelaRottman;strong;5
K_SA;MariaKlSchmeink;strong;9
K_SA;RenateKuenast;strong;1
K_SA;Ricarda_Lang;strong;1
K_SA;Schmidt_MdB;strong;1
K_SA;W_SK;strong;1
K_SA;agnieszka_mdb;strong;1
K_SA;annachristmann;strong;2
K_SA;cem_oezdemir;strong;2
K_SA;fbanaszak;strong;1
K_SA;fbrantner;strong;4
K_SA;janoschdahmen;strong;7
K_SA;katdro;strong;2
K_SA;nouripour;strong;2
K_SA;svenlehmann;strong;3
K_SA;till_steffen;weak;1
K_SA;tobiaslindner;strong;1
K_SA;verenahubertz;no tie;1
KaczmarekOliver;HeikoMaas;strong;1
KaczmarekOliver;JensZSPD;weak;1
KaczmarekOliver;NielsAnnen;strong;1
KaczmarekOliver;OlafScholz;strong;2
KaczmarekOliver;hubertus_heil;strong;1
KaczmarekOliver;juergencosse;strong;1
KaczmarekOliver;larsklingbeil;strong;3
KaczmarekOliver;sebast_hartmann;strong;1
KaiGehring;ABaerbockArchiv;strong;7
KaiGehring;BriHasselmann;strong;19
KaiGehring;GoeringEckardt;strong;7
KaiGehring;KaiGehring;same person;2
KaiGehring;Karl_Lauterbach;weak;2
KaiGehring;KonstantinNotz;strong;3
KaiGehring;ManuelaRottman;strong;1
KaiGehring;MariaKlSchmeink;strong;2
KaiGehring;MatthiasGastel;strong;1
KaiGehring;MiKellner;strong;1
KaiGehring;Oliver_Krischer;strong;3
KaiGehring;RenateKuenast;strong;1
KaiGehring;Ricarda_Lang;strong;3
KaiGehring;TabeaRoessner;strong;2
KaiGehring;annachristmann;strong;2
KaiGehring;cem_oezdemir;strong;8
KaiGehring;ekindeligoez;strong;1
KaiGehring;jamila_anna;strong;1
KaiGehring;katdro;strong;1
KaiGehring;laura_kraft_;strong;1
KaiGehring;lisapaus;strong;1
KaiGehring;ninastahr;strong;1
KaiGehring;nouripour;strong;1
KaiGehring;sven_kindler;strong;3
Kai_Whittaker;AWidmannMauz;strong;1
Kai_Whittaker;Kai_Whittaker;same person;2
Kai_Whittaker;PaulZiemiak;strong;2
Kai_Whittaker;SteffenBilger;strong;1
Kai_Whittaker;ThomasHeilmann;strong;1
Kai_Whittaker;VolkerUllrich;strong;1
Kai_Whittaker;juergenhardt;strong;1
Kai_Whittaker;olavgutting;strong;3
Kaiser_SPD;FalkoMohrs;strong;4
Kaiser_SPD;HeikoMaas;strong;2
Kaiser_SPD;KuehniKev;strong;2
Kaiser_SPD;MuellerChemnitz;strong;1
Kaiser_SPD;NielsAnnen;strong;1
Kaiser_SPD;OlafScholz;strong;3
Kaiser_SPD;ThomasHitschler;strong;1
Kaiser_SPD;Timon_Gremmels;strong;5
Kaiser_SPD;hubertus_heil;strong;2
Kaiser_SPD;jschraps;strong;1
Kaiser_SPD;larscastellucci;strong;2
Kaiser_SPD;larsklingbeil;strong;1
Kaiser_SPD;schneidercar;strong;4
KarambaDiaby;HeikoMaas;strong;3
KarambaDiaby;KaczmarekOliver;strong;1
KarambaDiaby;ParsaMarvi;weak;1
KarambaDiaby;SteffenBilger;weak;1
KarambaDiaby;josip_juratovic;strong;1
KarambaDiaby;larsklingbeil;strong;1
KarambaDiaby;schneidercar;strong;1
Karl_Lauterbach;helgelindh;weak;1
KathrinAnna;ABaerbockArchiv;weak;1
KathrinAnna;AnAudretsch;strong;1
KathrinAnna;BriHasselmann;strong;1
KathrinAnna;DJanecek;weak;1
KathrinAnna;KathrinAnna;same person;3
KathrinAnna;KuehniKev;weak;1
KathrinAnna;LamyaKaddor;strong;1
KathrinAnna;MariaKlSchmeink;weak;1
KathrinAnna;MiKellner;strong;1
KathrinAnna;OpheliaNick;strong;1
KathrinAnna;Ricarda_Lang;strong;3
KathrinAnna;StefanGelbhaar;strong;1
KathrinAnna;jamila_anna;strong;2
KathrinAnna;janoschdahmen;strong;1
KathrinAnna;julia_verlinden;strong;1
KathrinAnna;karlbaer;strong;1
KathrinAnna;katdro;strong;2
KathrinAnna;katrinuhligbn;strong;1
KathrinAnna;nyke_slawik;strong;7
KathrinAnna;schahinag;strong;4
KathrinAnna;sven_kindler;strong;5
KathrinAnna;svenlehmann;strong;3
KatjaKeul;ABaerbockArchiv;strong;1
KatjaKeul;BriHasselmann;strong;1
KatjaKeul;GrueneBeate;strong;2
KatjaKeul;Helge_Limburg;strong;3
KatjaKeul;IreneMihalic;strong;2
KatjaKeul;JTrittin;strong;6
KatjaKeul;KaiGehring;strong;1
KatjaKeul;LieblingXhain;strong;1
KatjaKeul;ManuelaRottman;strong;1
KatjaKeul;MiKellner;strong;1
KatjaKeul;Oliver_Krischer;strong;6
KatjaKeul;StefWenzel;strong;1
KatjaKeul;SteffiLemke;strong;1
KatjaKeul;TabeaRoessner;strong;1
KatjaKeul;agnieszka_mdb;strong;1
KatjaKeul;ebner_sha;strong;1
KatjaKeul;fbrantner;strong;1
KatjaKeul;filizgreen;strong;5
KatjaKeul;jamila_anna;strong;1
KatjaKeul;juergenhardt;strong;1
KatjaKeul;julia_verlinden;strong;1
KatjaKeul;katdro;strong;1
KatjaKeul;nouripour;strong;1
KatjaKeul;tobiaslindner;strong;1
KatjaMast;Bundeskanzler;weak;8
KatjaMast;DirkWieseSPD;strong;6
KatjaMast;HeikoMaas;weak;5
KatjaMast;KarambaDiaby;strong;2
KatjaMast;KuehniKev;strong;1
KatjaMast;OlafScholz;strong;16
KatjaMast;hubertus_heil;strong;14
KatjaMast;isacademartori;strong;1
KatjaMast;josephineortleb;strong;2
KatjaMast;larscastellucci;strong;1
KatjaMast;larsklingbeil;weak;4
KatjaMast;schneidercar;strong;2
KatrinHelling;DjirSarai;strong;1
KatrinHelling;JBrandenburgFDP;strong;3
KatrinHelling;KonstantinKuhle;strong;2
KatrinHelling;Lambsdorff;weak;1
KatrinHelling;MarcoBuschmann;strong;3
KatrinHelling;StephanThomae;strong;1
KatrinHelling;UllmannMdB;strong;1
KatrinHelling;c_lindner;strong;14
KatrinHelling;christianduerr;strong;3
KatrinHelling;florian_toncar;strong;1
KatrinHelling;jensbeeck;strong;2
KatrinHelling;johannesvogel;strong;2
KatrinHelling;nicole_ae_bauer;strong;1
KatrinHelling;starkwatzinger;strong;2
KaufmannAfD;AfDProtschka;strong;1
KaufmannAfD;Beatrix_vStorch;strong;2
KaufmannAfD;Tino_Chrupalla;strong;1
KaufmannAfD;f_schaeffler;weak;1
KayGottschalk1;AfDProtschka;strong;2
KayGottschalk1;GtzFrmming;strong;3
KayGottschalk1;KayGottschalk1;same person;113
KayGottschalk1;RogerBeckamp;weak;4
KayGottschalk1;Schneider_AfD;strong;1
KayGottschalk1;StefanKeuterAfD;strong;1
KayGottschalk1;Tino_Chrupalla;strong;3
KayGottschalk1;TobiasMPeterka;strong;2
KayGottschalk1;h_weyel;strong;1
KerstinGriese;Bundeskanzler;weak;1
KerstinGriese;HeikoMaas;strong;11
KerstinGriese;KaczmarekOliver;strong;1
KerstinGriese;KarambaDiaby;strong;1
KerstinGriese;KuehniKev;strong;1
KerstinGriese;LamyaKaddor;weak;1
KerstinGriese;MiRo_SPD;strong;3
KerstinGriese;NielsAnnen;strong;3
KerstinGriese;OlafScholz;strong;16
KerstinGriese;dittmarsabine;weak;1
KerstinGriese;hubertus_heil;strong;48
KerstinGriese;larscastellucci;strong;1
KerstinGriese;larsklingbeil;strong;10
KerstinGriese;michael_thews;strong;1
KerstinGriese;schneidercar;strong;2
KerstinGriese;sebast_hartmann;strong;2
Kerstin_4egge;DoroBaer;no tie;1
Kerstin_4egge;JoWadephul;weak;2
Kerstin_4egge;JuliaKloeckner;weak;1
Kerstin_4egge;MarioCzaja;weak;1
Kerstin_4egge;MatthiasHauer;strong;1
Kerstin_4egge;RKiesewetter;weak;1
Kerstin_4egge;RonjaKemmer;no tie;1
Kerstin_4egge;SerapGueler;strong;2
Kiessling_MdB;DerLenzMdB;strong;1
Kiessling_MdB;DoroBaer;strong;1
Kiessling_MdB;MGrosseBroemer;weak;1
Kiessling_MdB;PaulZiemiak;strong;1
Kiessling_MdB;anjaweisgerber;weak;1
Kiessling_MdB;rbrinkhaus;strong;1
Kiessling_MdB;smuellermdb;strong;5
KirstenKappert;ABaerbockArchiv;strong;8
KirstenKappert;BriHasselmann;strong;4
KirstenKappert;Erhard_Grundl;strong;3
KirstenKappert;K_SA;strong;1
KirstenKappert;KaiGehring;strong;1
KirstenKappert;Karl_Lauterbach;weak;1
KirstenKappert;KonstantinNotz;weak;1
KirstenKappert;Oliver_Krischer;strong;1
KirstenKappert;Ricarda_Lang;strong;3
KirstenKappert;StefanGelbhaar;weak;1
KirstenKappert;SteffiLemke;strong;2
KirstenKappert;TabeaRoessner;strong;2
KirstenKappert;annachristmann;strong;1
KirstenKappert;badulrichmartha;strong;2
KirstenKappert;ebner_sha;strong;1
KirstenKappert;fbanaszak;strong;3
KirstenKappert;fbrantner;strong;1
KirstenKappert;jamila_anna;strong;3
KirstenKappert;janoschdahmen;strong;2
KirstenKappert;julia_verlinden;strong;1
KirstenKappert;linda_lobster;strong;1
KirstenKappert;sven_kindler;strong;2
KirstenKappert;svenlehmann;strong;4
KirstenKappert;ulle_schauws;strong;3
KonradStockmei1;Bundeskanzler;weak;1
KonradStockmei1;KonstantinKuhle;weak;1
KonradStockmei1;MAStrackZi;strong;1
KonradStockmei1;MarcoBuschmann;weak;1
KonradStockmei1;bstrasser;weak;1
KonradStockmei1;c_lindner;weak;3
KonradStockmei1;christianduerr;weak;2
KonradStockmei1;johannesvogel;weak;1
KonstantinKuhle;DJanecek;strong;1
KonstantinKuhle;JBrandenburgFDP;strong;1
KonstantinKuhle;Lambsdorff;strong;3
KonstantinKuhle;VolkerUllrich;strong;1
KonstantinKuhle;Wissing;strong;6
KonstantinKuhle;c_lindner;strong;10
KonstantinKuhle;johannesvogel;strong;2
KonstantinKuhle;larsklingbeil;strong;1
KonstantinKuhle;michael_g_link;strong;1
KonstantinKuhle;ria_schroeder;strong;2
KonstantinKuhle;starkwatzinger;strong;1
KonstantinNotz;ABaerbockArchiv;strong;6
KonstantinNotz;BriHasselmann;strong;26
KonstantinNotz;GoeringEckardt;strong;1
KonstantinNotz;IreneMihalic;strong;10
KonstantinNotz;JTrittin;strong;3
KonstantinNotz;K_SA;strong;1
KonstantinNotz;LamyaKaddor;strong;4
KonstantinNotz;Leckert_;strong;1
KonstantinNotz;ManuelaRottman;strong;5
KonstantinNotz;MiKellner;strong;3
KonstantinNotz;Oliver_Krischer;strong;5
KonstantinNotz;Ricarda_Lang;strong;5
KonstantinNotz;SteffiLemke;strong;1
KonstantinNotz;TabeaRoessner;strong;2
KonstantinNotz;agnieszka_mdb;strong;3
KonstantinNotz;cem_oezdemir;strong;3
KonstantinNotz;fbrantner;strong;2
KonstantinNotz;filizgreen;strong;3
KonstantinNotz;janoschdahmen;strong;2
KonstantinNotz;katdro;strong;3
KonstantinNotz;nouripour;strong;2
KonstantinNotz;ria_schroeder;strong;1
KonstantinNotz;sven_kindler;strong;3
KonstantinNotz;svenlehmann;strong;1
Krawallstein;KaczmarekOliver;strong;1
Krawallstein;KaiGehring;strong;1
Krawallstein;Kaiser_SPD;strong;1
Krawallstein;Karl_Lauterbach;weak;1
Krawallstein;KuehniKev;strong;1
Krawallstein;OlafScholz;strong;2
Krawallstein;annakassautzki;strong;1
Krawallstein;larsklingbeil;strong;1
Krawallstein;mesarosch;weak;1
Kthrn_Mchl_SPD;EskenSaskia;strong;1
Kthrn_Mchl_SPD;HolgerMannLE;strong;2
Kthrn_Mchl_SPD;OlafScholz;weak;1
KuehniKev;FrankSchwabe;strong;1
KuehniKev;KarambaDiaby;strong;1
KuehniKev;Karl_Lauterbach;strong;1
KuehniKev;MartinaRenner;no tie;1
KuehniKev;OlafScholz;strong;2
KuehniKev;hubertus_heil;strong;1
KuehniKev;isacademartori;strong;1
LFLindemann;DFoest;strong;1
LFLindemann;DanielaKluckert;strong;3
LFLindemann;EUTheurer;strong;1
LFLindemann;Erwin_Rueddel;weak;1
LFLindemann;JM_Luczak;weak;1
LFLindemann;Kai_Whittaker;no tie;1
LFLindemann;KonstantinKuhle;weak;4
LFLindemann;LFLindemann;same person;8
LFLindemann;LindaTeuteberg;strong;3
LFLindemann;MGrosseBroemer;weak;1
LFLindemann;MarcoBuschmann;strong;4
LFLindemann;MarcusFaber;strong;6
LFLindemann;Meyer_FDP;strong;16
LFLindemann;MiRo_SPD;weak;1
LFLindemann;OlliLuksic;strong;2
LFLindemann;Wissing;strong;22
LFLindemann;andreasscheuer;weak;1
LFLindemann;c_lindner;weak;10
LFLindemann;f_schaeffler;strong;11
LFLindemann;florian_toncar;strong;3
LFLindemann;jensspahn;weak;2
LFLindemann;johannesvogel;strong;2
LFLindemann;maxmordhorst;strong;1
LFLindemann;torstenherbst;weak;2
LINKEPELLI;CarenLay;strong;1
LINKEPELLI;DietmarBartsch;strong;52
LINKEPELLI;GregorGysi;weak;3
LINKEPELLI;LoetzschMdB;strong;6
LINKEPELLI;MartinaRenner;weak;1
LINKEPELLI;NicoleGohlke;strong;1
LINKEPELLI;PetraPauMaHe;weak;1
LINKEPELLI;Petra_Sitte_MdB;strong;4
LINKEPELLI;SWagenknecht;strong;1
LINKEPELLI;SevimDagdelen;weak;5
LINKEPELLI;SusanneHennig;weak;2
LINKEPELLI;b_riexinger;strong;1
LINKEPELLI;ernst_klaus;strong;1
LINKEPELLI;jankortemdb;strong;4
LINKEPELLI;pascalmeiser;strong;1
LINKEPELLI;victorperli;strong;2
Lambsdorff;DanielaKluckert;weak;1
Lambsdorff;KonstantinKuhle;strong;4
Lambsdorff;Lambsdorff;same person;8
Lambsdorff;Wissing;strong;5
Lambsdorff;c_lindner;strong;10
Lambsdorff;christianduerr;strong;1
Lambsdorff;johannesvogel;weak;1
Lambsdorff;ria_schroeder;strong;1
LamyaKaddor;ABaerbockArchiv;strong;1
LamyaKaddor;GoeringEckardt;strong;3
LamyaKaddor;HeikoMaas;weak;2
LamyaKaddor;IreneMihalic;strong;2
LamyaKaddor;KonstantinNotz;strong;1
LamyaKaddor;LamyaKaddor;same person;18
LamyaKaddor;StephanThomae;no tie;1
LamyaKaddor;fbanaszak;strong;1
LamyaKaddor;max_lucks;strong;1
LamyaKaddor;nyke_slawik;strong;1
LamyaKaddor;schahinag;strong;1
LamyaKaddor;svenlehmann;strong;1
Leckert_;ABaerbockArchiv;no tie;2
Leckert_;IreneMihalic;strong;1
Leckert_;KonstantinNotz;strong;1
Leckert_;LamyaKaddor;weak;1
Leckert_;Oliver_Krischer;strong;1
Leckert_;Ricarda_Lang;strong;3
Leckert_;SaskiaLeaRaquel;strong;3
Leckert_;TeamBeate;weak;1
Leckert_;fbanaszak;strong;1
Leckert_;jamila_anna;weak;2
Leckert_;karlbaer;weak;1
Leif_Erik_Holm;AfDProtschka;strong;2
Leif_Erik_Holm;Beatrix_vStorch;strong;5
Leif_Erik_Holm;EnricoKomning;strong;1
Leif_Erik_Holm;KayGottschalk1;strong;1
Leif_Erik_Holm;Leif_Erik_Holm;same person;6
Leif_Erik_Holm;MarcBernhardAfD;strong;1
Leif_Erik_Holm;PeterFelser;strong;1
Leif_Erik_Holm;ulschzi;strong;4
LeniBreymaier;BaerbelKofler;strong;2
LeniBreymaier;CanselK;strong;1
LeniBreymaier;Doro_Martin;strong;1
LeniBreymaier;HeikoMaas;strong;3
LeniBreymaier;KarambaDiaby;strong;4
LeniBreymaier;Karl_Lauterbach;weak;1
LeniBreymaier;KuehniKev;strong;1
LeniBreymaier;OlafScholz;strong;1
LeniBreymaier;baerbelbas;strong;1
LeniBreymaier;hubertus_heil;strong;8
LeniBreymaier;larsklingbeil;strong;2
LeniBreymaier;oezoguz;strong;1
LeniBreymaier;schneidercar;strong;2
LeniBreymaier;stonie_kiel;strong;1
LieblingXhain;Helge_Limburg;strong;1
LieblingXhain;filizgreen;strong;2
LieblingXhain;lisapaus;strong;1
LieblingXhain;ulle_schauws;strong;5
Lina_Seitzl;Bundeskanzler;weak;2
Lina_Seitzl;Karl_Lauterbach;weak;2
Lina_Seitzl;KuehniKev;strong;1
Lina_Seitzl;MiRo_SPD;strong;1
Lina_Seitzl;OlafScholz;strong;3
Lina_Seitzl;derya_tn;weak;1
Lina_Seitzl;hubertus_heil;weak;1
Lina_Seitzl;isacademartori;strong;2
Lina_Seitzl;larscastellucci;strong;1
Lina_Seitzl;rischwasu;strong;1
LindaTeuteberg;DjirSarai;no tie;1
LindaTeuteberg;LindaTeuteberg;same person;1
LindaTeuteberg;ThorstenLieb;weak;1
LindaTeuteberg;bstrasser;weak;2
LindaTeuteberg;f_schaeffler;strong;1
LindaTeuteberg;florian_toncar;strong;1
LindaTeuteberg;ria_schroeder;weak;1
LoetzschMdB;C_AB_;strong;2
LoetzschMdB;CarenLay;strong;13
LoetzschMdB;Conni_Moehring;strong;2
LoetzschMdB;DietmarBartsch;strong;11
LoetzschMdB;GregorGysi;strong;10
LoetzschMdB;Janine_Wissler;weak;7
LoetzschMdB;LINKEPELLI;strong;4
LoetzschMdB;MWBirkwald;strong;4
LoetzschMdB;MartinaRenner;strong;1
LoetzschMdB;PetraPauMaHe;strong;1
LoetzschMdB;Petra_Sitte_MdB;strong;4
LoetzschMdB;SevimDagdelen;strong;1
LoetzschMdB;StefanGelbhaar;no tie;1
LoetzschMdB;ZaklinNastic;strong;2
LoetzschMdB;b_riexinger;strong;4
LoetzschMdB;jankortemdb;strong;10
LoetzschMdB;lisapaus;weak;1
LoetzschMdB;pascalmeiser;strong;1
LoetzschMdB;victorperli;strong;12
LoetzschMdB;voglerk;strong;1
LukasBenner_;BriHasselmann;strong;2
LukasBenner_;LukasBenner_;same person;1
LukasBenner_;Oliver_Krischer;strong;1
LukasBenner_;RenateKuenast;strong;1
LukasBenner_;Ricarda_Lang;weak;1
LukasBenner_;nyke_slawik;strong;1
MAStrackZi;BriHasselmann;strong;1
MAStrackZi;KonstantinKuhle;strong;2
MAStrackZi;KonstantinNotz;strong;1
MAStrackZi;MAStrackZi;same person;1
MAStrackZi;MarcoBuschmann;strong;1
MAStrackZi;MarcusFaber;strong;1
MAStrackZi;MiRo_SPD;strong;1
MAStrackZi;Otto_Fricke;weak;1
MAStrackZi;Wissing;strong;1
MAStrackZi;agnieszka_mdb;strong;1
MAStrackZi;alexmuellerfdp;strong;1
MAStrackZi;c_lindner;strong;1
MAStrackZi;christianduerr;strong;1
MAStrackZi;fdp_hessel;strong;1
MAStrackZi;janoschdahmen;strong;1
MAStrackZi;johannesvogel;strong;1
MAStrackZi;michael_g_link;strong;1
MBiadaczMdB;Kai_Whittaker;strong;1
MBiadaczMdB;PaulZiemiak;strong;1
MBiadaczMdB;ThomasHeilmann;strong;1
MBiadaczMdB;groehe;weak;1
MBiadaczMdB;rbrinkhaus;strong;1
MDiedenhofen;Karl_Lauterbach;weak;1
MDiedenhofen;KuehniKev;strong;2
MGrosseBroemer;HBraun;strong;5
MGrosseBroemer;JM_Luczak;strong;3
MGrosseBroemer;MarcHenrichmann;strong;1
MGrosseBroemer;MarcusFaber;weak;1
MGrosseBroemer;NadineSchoen;strong;1
MGrosseBroemer;PaulZiemiak;strong;3
MGrosseBroemer;Pschnieder;strong;3
MGrosseBroemer;SteffenBilger;strong;1
MGrosseBroemer;TErndl;weak;1
MGrosseBroemer;f_schaeffler;strong;1
MGrosseBroemer;gitta_connemann;strong;2
MGrosseBroemer;groehe;strong;4
MGrosseBroemer;jensspahn;strong;1
MGrosseBroemer;rbrinkhaus;strong;2
MGrosseBroemer;smuellermdb;strong;2
MGrosseBroemer;th_sattelberger;no tie;1
MGrosseBroemer;tj_tweets;strong;1
MTodtenhausen;DanielaKluckert;strong;1
MTodtenhausen;EUTheurer;strong;2
MTodtenhausen;KatrinHelling;strong;1
MTodtenhausen;MTodtenhausen;same person;1
MTodtenhausen;Wissing;strong;3
MTodtenhausen;c_lindner;strong;19
MTodtenhausen;cjcronenberg;strong;1
